"id","original_title","popularity","video","adult","imdb_id","backdrop_path","belongs_to_collection","budget","homepage","original_language","overview","poster_path","release_date","revenue","runtime","status","tagline","title","vote_average","vote_count"
445030,ノーゲーム・ノーライフ ゼロ,54.719,false,false,tt5914996,/b0dP4lPgK8Dg0tQEPx6z73jRURA.jpg,,0,http://ngnl.jp/,ja,"In ancient Disboard, Riku is an angry, young warrior intent on saving humanity from the warring Exceed, the sixteen sentient species, fighting to establish the ""One True God"" amongst the Old Deus. In a lawless land, humanity`s lack of magic and weak bodies have made them easy targets, leaving them on the brink of extinction. One day, hope returns to humanity when Riku finds a powerful female Ex-machina, whom he names Schwi. Exiled from her Cluster because of her research into human emotions, Schwi is convinced that humanity has only survived due to the power of these feelings. Forming an unlikely partnership in the midst of the overwhelming chaos, Riku and Schwi must now find the answers to their individual shortcomings in each other, and discover for themselves what it truly means to be human as they fight for their lives against all odds. Each with a powerful new ally in tow, it is now up to them to prevent the extinction of the human race and establish peace throughout Disboard!",/cCBB6BGRj5nCTaEgogDtkHfjOLK.jpg,"2017-07-15",6000000,106,Released,null,No Game No Life: Zero,,
433422,劇場版 FAIRY TAIL 『DRAGON CRY』,87.697,false,false,tt6548966,/s1eUjN5hLpez9QoBK8t4rUoopgN.jpg,,0,http://gaga.ne.jp/FT.DC,ja,"Natsu Dragneel and his friends travel to the island Kingdom of Stella, where they will reveal dark secrets, fight the new enemies and once again save the world from destruction.",/4CtvjdvuRj3iPlvtpvFomhTxjXR.jpg,"2017-05-06",0,85,Released,null,Fairy Tail: Dragon Cry,,
439079,The Nun,110.254,false,false,tt5814060,/fgsHxz21B27hOOqQBiw9L6yWcM7.jpg,,22000000,http://www.thenunmovie.com/,en,"When a young nun at a cloistered abbey in Romania takes her own life, a priest with a haunted past and a novitiate on the threshold of her final vows are sent by the Vatican to investigate. Together they uncover the order’s unholy secret. Risking not only their lives but their faith and their very souls, they confront a malevolent force in the form of the same demonic nun that first terrorized audiences in “The Conjuring 2” as the abbey becomes a horrific battleground between the living and the damned.",/sFC1ElvoKGdHJIWRpNB3xWJ9lJA.jpg,"2018-09-05",365550119,96,Released,Pray For Forgiveness,The Nun,,
439157,ドラゴンボールZ 復活の「F」 “未来”トランクス特別編,72.967,false,false,null,/qKTIpGVuYeuXIrokxxxedgELtdv.jpg,,0,null,ja,"Extra scenes of the movie Resurrection F, where future Trunks remembers the battle of Goku againts Freezer.",/fElTXRuElUkG7f4HtTfBWwsKkEQ.jpg,"2016-08-10",0,0,Released,null,Dragon Ball Z Special 9 - Future Trunks Special,,
448387,Doctor Strange: The Fabric of Reality,84.558,true,false,tt6599752,null,,0,null,en,"A detailed examination of the film`s costumes: construction, functionality, and staying true to the characters. It also covers set design and construction, shooting in key locations, the film`s scope, filming locations, and more.",/hdtlZ8ScjcEiYiIb5OqTnrz7CG8.jpg,"2017-02-28",0,13,Released,null,Doctor Strange: The Fabric of Reality,,
458576,Monster Hunter,266.085,false,false,tt6475714,/z8TvnEVRenMSTemxYZwLGqFofgF.jpg,,60000000,https://www.monsterhunter.movie,en,"A portal transports Cpt. Artemis and an elite unit of soldiers to a strange world where powerful monsters rule with deadly ferocity. Faced with relentless danger, the team encounters a mysterious hunter who may be their only hope to find a way home.",/1UCOF11QCw8kcqvce8LKOO6pimh.jpg,"2020-12-03",25814306,104,Released,"Behind our world, there is another.",Monster Hunter,,
476292,さよならの朝に約束の花をかざろう,73.364,false,false,tt7339826,/yjfwNSDljAKsuHwwE34xjlY3tQj.jpg,,0,http://sayoasa.jp,ja,"Maquia is a member of a special race called the Iorph who can live for hundreds of years. However, Maquia has always felt lonely despite being surrounded by her people, as she was orphaned from a young age. She daydreams about the outside world, but dares not travel from her home due to the warnings of the clan`s chief.  One day the kingdom of Mezarte invades her homeland. They already have what is left of the giant dragons, the Renato, under their control, and now their king wishes to add the immortality to his bloodline.  They ravage the Iorph homeland and kill most of its inhabitants. Caught in the midst of the attack, Maquia is carried off by one of the Renato. It soon dies, and she is left deserted in a forest, now truly alone save for the cries of a single baby off in the distance. Maquia finds the baby in a destroyed village and decides to raise him as her own, naming him Ariel. Although she knows nothing of the human world, how to raise a child that ages much faster than her.",/hL3NqRE2ccR4Y2sYSJTrmalRjrz.jpg,"2018-02-24",4300000,115,Released,In a world where love is forbidden... they will find love.,Maquia: When the Promised Flower Blooms,,
480414,The Curse of La Llorona,60.435,false,false,tt4913966,/gNJSXReTcsIRbRoiE3PBqNbBDL0.jpg,,9000000,http://www.thecurseoflallorona.net/,en,A social worker dealing with the disappearance of two children fears for her own family after beginning the investigation.,/jhZlXSnFUpNiLAek9EkPrtLEWQI.jpg,"2019-04-17",122033739,93,Released,She Wants Your Children.,The Curse of La Llorona,,
57800,Ice Age: Continental Drift,80.319,false,false,tt1667889,/kyTlMMVWo1GffYoQctZwLqJcwaj.jpg,,95000000,http://www.iceagemovies.com/films/ice-age-continental-drift,en,"Manny, Diego, and Sid embark upon another adventure after their continent is set adrift. Using an iceberg as a ship, they encounter sea creatures and battle pirates as they explore a new world.",/dfp1BZF7FxbBUyzHvMOI9t8NWDD.jpg,"2012-06-27",877244782,88,Released,The End of the World is Just the Tip of the Iceberg.,Ice Age: Continental Drift,,
461083,劇場版 Fate/kaleid liner プリズマ☆イリヤ 雪下の誓い,75.547,false,false,tt7283066,/kNy0TtipXFQtxmCYAfFcIiyFUjz.jpg,,0,http://anime.prisma-illya.jp/movie/sekka/,ja,"After succumbing to an unenviable fate, Kiritsugu Emiya has left Shirou Emiya the duty to save mankind in his place. The world is dying and time is ticking, but when the salvation Shirou seeks is at the cost of his only family left—his younger sister—will he still have the heart to pursue this duty?  Shirou is now pressed with the choice to continue being a hero of justice—or become the very evil his ideal has vowed to vanquish. The orphan is alone once again, yet his body is still made of swords. The Fifth Holy Grail War now begins with his oath under snow.",/kVhFABQ6FGjwJfDDZol6B8GT3UN.jpg,"2017-08-26",1118410,89,Released,null,Fate/kaleid liner Prisma☆Illya: Vow in the Snow,,
503314,ドラゴンボール超スーパー ブロリー,87.561,false,false,tt7961060,/gXSpNiP9a5uq0mo1hcfp2PVUsOV.jpg,,1000000,http://www.dbmovie-20th.com/,ja,"Earth is peaceful following the Tournament of Power. Realizing that the universes still hold many more strong people yet to see, Goku spends all his days training to reach even greater heights. Then one day, Goku and Vegeta are faced by a Saiyan called `Broly` who they`ve never seen before. The Saiyans were supposed to have been almost completely wiped out in the destruction of Planet Vegeta, so what`s this one doing on Earth? This encounter between the three Saiyans who have followed completely different destinies turns into a stupendous battle, with even Frieza (back from Hell) getting caught up in the mix.",/f03YksE4NggUjG75toz4H1YAGRf.jpg,"2018-12-14",125002821,101,Released,A new adventure to become the strongest begins.,Dragon Ball Super: Broly,,
184315,Hercules,68.252,false,false,tt1267297,/nl18gyzai02Tu99VkURu7kCFrR8.jpg,,100000000,null,en,"Fourteen hundred years ago, a tormented soul walked the earth that was neither man nor god. Hercules was the powerful son of the god king Zeus, for this he received nothing but suffering his entire life. After twelve arduous labors and the loss of his family, this dark, world-weary soul turned his back on the gods finding his only solace in bloody battle. Over the years he warmed to the company of six similar souls, their only bond being their love of fighting and presence of death. These men and woman never question where they go to fight or why or whom, just how much they will be paid. Now the King of Thrace has hired these mercenaries to train his men to become the greatest army of all time. It is time for this bunch of lost souls to finally have their eyes opened to how far they have fallen when they must train an army to become as ruthless and blood thirsty as their reputation has become.",/5X3VOy9lD44VclKsWTi8gHZGjhL.jpg,"2014-07-23",244819862,99,Released,"Before he was a legend, he was a man.",Hercules,,
64635,Total Recall,72.554,false,false,tt1386703,/pwlTVrjYS1P2fsH90k3bxjk0pMe.jpg,,125000000,http://www.welcometorecall.com/,en,"Welcome to Rekall, the company that can turn your dreams into real memories. For a factory worker named Douglas Quaid, even though he`s got a beautiful wife who he loves, the mind-trip sounds like the perfect vacation from his frustrating life - real memories of life as a super-spy might be just what he needs. But when the procedure goes horribly wrong, Quaid becomes a hunted man. Finding himself on the run from the police - controlled by Chancellor Cohaagen, the leader of the free world - Quaid teams up with a rebel fighter to find the head of the underground resistance and stop Cohaagen. The line between fantasy and reality gets blurred and the fate of his world hangs in the balance as Quaid discovers his true identity, his true love, and his true fate.",/fucmGeZYM4yzqJUnDTc4pKQNCej.jpg,"2012-08-02",198802074,121,Released,What Is Real?,Total Recall,,
62835,Colombiana,71.765,false,false,tt1657507,/2PlRuZUjqC58bqm6MOjOAraEdFA.jpg,,40000000,http://www.colombiana-movie.com/,en,"After witnessing her parents’ murder as a child in Bogota, Cataleya Restrepo grows up to be a stone-cold assassin. She works for her uncle as a hitman by day, but her personal time is spent engaging in vigilante murders that she hopes will lead her to her ultimate target: the mobster responsible for her parents` death.",/rEdGDgRB3gducezNSIyx2lbKQy4.jpg,"2011-07-27",60965854,108,Released,Revenge is beautiful.,Colombiana,,
70160,The Hunger Games,56.212,false,false,tt1392170,/aIH9Cf1p0BCMAH7ijYWLvWCmVEr.jpg,,75000000,http://www.thehungergames.movie/,en,"Every year in the ruins of what was once North America, the nation of Panem forces each of its twelve districts to send a teenage boy and girl to compete in the Hunger Games.  Part twisted entertainment, part government intimidation tactic, the Hunger Games are a nationally televised event in which “Tributes” must fight with one another until one survivor remains.  Pitted against highly-trained Tributes who have prepared for these Games their entire lives, Katniss is forced to rely upon her sharp instincts as well as the mentorship of drunken former victor Haymitch Abernathy.  If she’s ever to return home to District 12, Katniss must make impossible choices in the arena that weigh survival against humanity and life against love. The world will be watching.",/iQK0pkTQC60XR3Zlu2pp8kujoqW.jpg,"2012-03-12",691210692,142,Released,May The Odds Be Ever In Your Favor.,The Hunger Games,,
76589,Justice League: Doom,51.403,false,false,tt2027128,/8EKxPfuEMg1qP0E1r1ZAk56J7MP.jpg,,0,http://www.warnerbros.com/justice-league-doom,en,"An adaptation of Mark Waid`s ""Tower of Babel"" story from the JLA comic. Vandal Savage steals confidential files Batman has compiled on the members of the Justice League, and learns all their weaknesses.",/seCbcjdZYUl8SRKjeWfyi2ngzFj.jpg,"2012-02-28",0,77,Released,The end of justice.,Justice League: Doom,,
84354,Joven y alocada,76.411,false,false,tt2125698,/7kJ92zLRs7ZJDQU1tVdvQGMfksb.jpg,,0,null,es,"Daniela, raised in the bosom of a strict Evangelical family and recently unmasked as a fornicator by her shocked parents, struggles to find her own path to spiritual harmony.",/ixTyxtsK6W63jrWjixczyeJSex2.jpg,"2012-03-29",0,92,Released,God loves ME,Young and Wild,,
87101,Terminator Genisys,123.576,false,false,tt1340138,/g4a5YLWwi6OCp8TcvxsUNrXMbN5.jpg,,155000000,https://www.paramount.com/movies/terminator-genisys,en,"The year is 2029. John Connor, leader of the resistance continues the war against the machines. At the Los Angeles offensive, John`s fears of the unknown future begin to emerge when TECOM spies reveal a new plot by SkyNet that will attack him from both fronts; past and future, and will ultimately change warfare forever.",/oZRVDpNtmHk8M1VYy1aeOWUXgbC.jpg,"2015-06-23",440603537,126,Released,Reset the future,Terminator Genisys,,
82702,How to Train Your Dragon 2,76.343,false,false,tt1646971,/sKTFNMsuSgyAcwbD0xXVUXvvbY.jpg,,145000000,http://howtotrainyourdragon.com,en,"Five years have passed since Hiccup and Toothless united the dragons and Vikings of Berk. Now, they spend their time charting unmapped territories. During one of their adventures, the pair discover a secret cave that houses hundreds of wild dragons -- and a mysterious dragon rider who turns out to be Hiccup`s mother, Valka. Hiccup and Toothless then find themselves at the center of a battle to protect Berk from a power-hungry warrior named Drago.",/d13Uj86LdbDLrfDoHR5aDOFYyJC.jpg,"2014-06-05",621537500,102,Released,The training is over.,How to Train Your Dragon 2,,
82690,Wreck-It Ralph,114.389,false,false,tt1772341,/ziC23LkMYj8gToQQYQGWSGJCLNF.jpg,,165000000,http://disney.go.com/wreck-it-ralph,en,"Wreck-It Ralph is the 9-foot-tall, 643-pound villain of an arcade video game named Fix-It Felix Jr., in which the game`s titular hero fixes buildings that Ralph destroys. Wanting to prove he can be a good guy and not just a villain, Ralph escapes his game and lands in Hero`s Duty, a first-person shooter where he helps the game`s hero battle against alien invaders. He later enters Sugar Rush, a kart racing game set on tracks made of candies, cookies and other sweets. There, Ralph meets Vanellope von Schweetz who has learned that her game is faced with a dire threat that could affect the entire arcade, and one that Ralph may have inadvertently started.",/tlboPAzzBu04D89hJ57CZXmF1fx.jpg,"2012-01-01",471222889,101,Released,The story of a regular guy just looking for a little wreck-ognition.,Wreck-It Ralph,,
100402,Captain America: The Winter Soldier,95.714,false,false,tt1843866,/aZBZtLCM90QHDCuZFR6oc4NXCWu.jpg,,170000000,http://www.captainamericathewintersoldiermovie.com,en,"After the cataclysmic events in New York with The Avengers, Steve Rogers, aka Captain America is living quietly in Washington, D.C. and trying to adjust to the modern world. But when a S.H.I.E.L.D. colleague comes under attack, Steve becomes embroiled in a web of intrigue that threatens to put the world at risk. Joining forces with the Black Widow, Captain America struggles to expose the ever-widening conspiracy while fighting off professional assassins sent to silence him at every turn. When the full scope of the villainous plot is revealed, Captain America and the Black Widow enlist the help of a new ally, the Falcon. However, they soon find themselves up against an unexpected and formidable enemy—the Winter Soldier.",/tVFRpFw3xTedgPGqxW0AOI8Qhh0.jpg,"2014-03-20",714766572,136,Released,In heroes we trust.,Captain America: The Winter Soldier,,
399897,妖女伝説セイレーンXXX～魔性の悦楽～,51.273,false,false,tt1760446,null,,0,null,ja,"In a rural port town, Kenji Ishikawa runs a barber shop together with his new wife, who speaks very little and has mysterious eyes to match her amorous presence. Running the shop isn’t easy as hardly any customers come…  One evening, a man comes to the shop, as if lured by the faint hum of the wife. As the man takes a seat, Kenji exits his shop. The wife then gently fingers the man’s neck…",/nYgWoSt2Mb8Shncp5Vm5y8kdNwE.jpg,"2010-08-13",0,71,Released,null,The Legend of Siren XXX,,
